"Scenario","Region","Variable_class","Sub_variable_class_1","Sub_variable_class_2","Sector","Units","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050"
"RPS","KOR","Capacity","Electricity generation","Offshore wind","Power","GW",0.024507356,0.098824764,0.252836986,0.551549625,1.09008678,1.991151787,3.378790598,5.335896948,7.845894797,10.78074012,13.97646868,15.52454784,16.7901917,18.05387272,19.30596416,20.51482919,21.62377229,22.65813854,23.59231322,24.42373909,25.17441082,26.14562827,27.05849303,27.92639815,28.74496742,29.50320449,30.18849895,30.81649487,31.38640753,31.90159262,32.37283423
"RPS","SSA","Capacity","Electricity generation","Offshore wind","Power","GW",0,0.01590826,0.047963005,0.102098357,0.186332382,0.311219541,0.490003573,0.741276305,1.087909928,1.555923321,2.176754781,2.876859197,3.749682373,4.820569337,5.754201822,6.831777738,8.091811581,9.567071125,11.28841206,13.27815869,15.57544861,18.34164925,21.5096137,25.11212387,29.18402315,33.73819836,38.75593389,44.27576676,50.31751645,56.89574591,63.92861095
"RPS","GBR","Capacity","Electricity generation","Offshore wind","Power","GW",5.858030833,6.27882773,7.066708988,8.24417959,9.498635598,10.92058584,12.55803503,14.57790038,16.85999386,19.23140251,21.26066404,22.11926117,22.99337987,23.83168612,24.61394247,25.30681875,25.89550239,26.37108821,26.73185902,26.97001963,27.10756053,27.43369682,27.70652226,27.95036327,28.17217733,28.37855033,28.58950337,28.91794597,29.23466561,29.54071258,29.83684026
"RPS","USA","Capacity","Electricity generation","Offshore wind","Power","GW",18.87284888,23.16421036,29.9040237,40.92692948,56.18727748,73.66844788,87.87832788,102.2643338,116.4218095,129.9262976,140.8989697,144.4393297,148.3869072,152.4394978,156.4582398,160.3460043,163.1251626,165.4843482,167.4101385,168.8697514,169.858255,171.7756173,173.2433213,174.2788961,174.903226,174.972416,174.7144818,174.1767842,173.4236578,172.5230804,171.5156681
"RPS","WEU","Capacity","Electricity generation","Offshore wind","Power","GW",6.886906043,7.871404028,8.960053323,10.57835294,12.9067895,16.0013401,19.66989975,23.57624218,27.47378255,29.3823421,31.31909663,32.54780259,33.77888382,34.93947696,36.0245904,37.01863293,37.64622025,38.14249695,38.50649812,38.73353564,38.8449621,39.51974246,40.11328999,40.65279563,41.13308244,41.56952167,42.00792376,42.57453012,43.11809017,43.6401911,44.13686551
"RPS","WORLD","Capacity","Electricity generation","Offshore wind","Power","GW",35.59055171,44.02880162,57.08600307,77.862893,107.106904,143.9968244,183.2010195,228.4421713,278.7623299,331.0041771,383.9353676,423.9894639,461.0988187,501.4013644,542.0596482,583.4332143,619.3258051,652.6391809,685.3373666,717.2482731,748.3575303,786.4028415,824.1141499,861.6032005,899.0050966,935.9873012,972.0047735,1008.194876,1044.362974,1080.483803,1115.966177
"RPS","AUS","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,1.358151058,4.008841096,5.040904075,6.087339069,7.09616822,8.02868639,8.862412918,9.584275949,10.1950544,10.70328167,11.11843855,11.83693986,11.99427448,12.12426385,12.23071166,12.31989238,12.39277484,12.45236736,12.50912118,12.54764687,12.57073326,12.57950274
"RPS","BRA","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,1.401646671,3.109196878,4.996504204,6.955092735,8.850364452,10.64503247,12.30213862,13.8076755,15.44118606,16.54946645,17.55463621,18.45115736,19.23640216,20.39967007,20.82060782,21.17200788,21.46102616,21.69370317,21.87119264,21.99008363,22.07623004,22.13617886,22.1773469,22.19903354
"RPS","CAN","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,1.925198478,6.485869452,10.33885672,13.12037145,14.98201616,17.10164019,17.57650045,18.06307147,18.53570071,18.98662155,19.41025012,19.8028749,20.14901951,20.44370615,20.6778199,20.86072201,21.00199649,21.11129408,21.19852385,21.25472439,21.28241969,21.29660119,21.36168665,21.39622019,21.40227191,21.38531315
"RPS","CHN","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,29.81611672,139.6515297,222.8361334,284.2914737,388.7252782,399.4825724,408.878981,416.8311311,423.226586,430.9950134,432.6883602,433.5524926,433.8838456,433.9467495,433.855593,432.668561,431.2792063,429.6254489,427.6314011,425.0911196
"RPS","CSA","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.217546394,14.32772195,19.46668868,23.87068928,27.58923207,30.69500828,37.17204306,38.22388984,39.16376486,39.99457793,40.72208091,41.35059437,41.8888107,42.36813369,42.79950233,43.1936271,43.54864725
"RPS","EEU","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,6.02096307,14.78040544,21.13866927,28.15337029,30.31208781,32.21819239,33.83663892,35.16416069,36.74303431,37.36425123,37.8422486,38.1644027,38.3141057,38.31184817,38.15861755,37.91187876,37.61702569,37.29519176,36.95387367,36.62211733,36.39686248,36.13565323,35.84414591,35.52162371
"RPS","EURA","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.98141076,5.566899025,9.813703928,13.63936474,17.00383718,19.85098395,22.25264361,24.25502141,25.89364056,30.34910722,30.64968547,30.90130551,31.10571182,31.25846475,31.34536165
"RPS","GCC","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.526869672,12.28715015,18.16496592,23.15528368,27.34828123,30.83367006,33.71641132,41.98259554,42.52446529,43.0071164,43.4341896,43.80858252,44.07251074
"RPS","IND","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.39787459,97.32815164,146.9472464,192.4327573,232.8605232,268.0973609,298.4769344,323.7716537,345.3230655,363.7656953,379.806397,403.9464355,412.6814471,420.5839533,428.3412949,435.3191555,441.7288351
"RPS","IDN","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177032866,5.827679697,11.54809628,17.12870444,22.39962649,27.24074276,31.58401218,35.28675746,38.46275834,41.14973346,43.44375764,48.96006084,49.59246872,50.07443837,50.46921439,50.78692897,51.00539885
"RPS","JPN","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,7.474916486,17.60801812,24.80001356,29.72350865,38.54637957,38.65142412,38.68157857,38.64469938,38.54514723,38.38780108,38.18373737,37.90230703,37.54369148,37.09414074,36.55825402,36.01335055,35.44937922,34.88141208,34.31274941,33.73810937
"RPS","MENA","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90711582,27.512642,47.17082435,65.3589119,81.76114511,96.10723379,108.5097453,119.0912537,128.0635915,150.7556513,153.5736622,156.1352519,158.4689229,160.5938633,162.4623796
"RPS","RUS","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.57525893,28.25943712,40.54228194,51.28059731,60.54138351,68.27310657,74.76187932,80.19555244,84.74587874,96.97308844,97.75322451,98.29749719,98.61778691,98.6607602,98.48023709
"RPS","SA","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.130275915,9.140152519,17.12297074,24.97248649,32.63014296,40.01238506,47.14232573,54.02313873,60.67693945,74.90645351,79.43821332,83.83801449,88.19663278,92.48084172,96.64167352
"RPS","ZAF","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,2.024027879,5.627701518,8.313511523,13.26017766,13.73169849,14.1846084,14.61262196,15.00931898,15.36921487,15.67084331,15.93590837,16.16907522,16.37535059,16.55641001,16.70642168,16.85583724,16.98506514,17.09570885,17.18971907
"RPS","SEAO","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.181614008,19.23193808,35.87047892,50.68679503,63.52286919,74.41554523,83.45293074,90.91366433,97.04023688,102.1343657,112.8786393,114.6220237,116.2449134,117.7646395,119.1935782,120.4934789
"RPS","KOR","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,5.524837678,10.68243858,14.41046774,17.03589271,21.69057557,21.8502265,21.95683665,21.99204875,21.96045821,21.88692208,21.75618626,21.59626056,21.42071377,21.22792238,21.01175383,20.76577548,20.50316057,20.2247925,19.93401085,19.63824971
"RPS","SSA","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.811581901,8.253674037,13.06774556,18.19891344,23.58880349,29.19308435,34.9889557,40.93147733,47.02184797,53.25073137,59.6184289,70.56732829,76.24787823,82.09414971,88.08768864,94.20393801,100.2711237
"RPS","GBR","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,1.664655687,8.419063923,13.77276561,17.8314315,20.82148103,25.93212064,26.3952843,26.73922585,26.96408014,27.06387189,27.06247673,26.99163598,26.86883903,26.71957695,26.55155774,26.37172544,26.19895934,26.13505387,26.06040578,25.97639004,25.88405502
"RPS","USA","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,25.18002766,65.20232321,96.86150037,121.0844237,139.3498836,170.601801,174.8396356,178.6642839,182.051149,184.9540653,187.3566205,189.2259416,190.5957073,191.4871146,191.9249328,191.7532217,191.2238983,190.3901126,189.323271,188.0983862,186.7602927
"RPS","WEU","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,30.60648428,61.8883484,78.66347975,91.95322045,101.9586902,109.2961974,121.0695023,122.4642519,123.4435828,124.0100542,124.1538357,123.9479978,123.4949627,122.8127108,121.9964635,121.0387813,119.992098,118.9911415,118.3844013,117.7375609,117.0569891,116.33397
"RPS","WORLD","Capacity","Electricity generation","Hydrogen","Power","GW",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","AUS","Electricity generation","Coal","","Power","TWh",146.223037,146.6550528,142.2286324,130.324676,110.6742479,84.72544894,57.74031307,35.296743,20.01676839,10.83760289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","BRA","Electricity generation","Coal","","Power","TWh",22.76614366,23.56592282,23.9280874,23.68320446,22.92445354,21.53637678,19.38794564,16.62819263,13.55581159,10.5249145,7.799498294,5.53729046,3.821290295,2.584388406,1.723922274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CAN","Electricity generation","Coal","","Power","TWh",41.66929179,39.26480448,29.98760722,14.91838159,4.85579165,-0.115466626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CHN","Electricity generation","Coal","","Power","TWh",4852.309982,5134.672901,5324.336956,5375.297751,5307.089481,5080.941864,4613.882285,3989.952233,3275.770914,2551.822224,1894.694745,1340.611221,920.5591349,618.1997651,408.3314433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CSA","Electricity generation","Coal","","Power","TWh",64.61495059,67.5781873,69.32464651,69.23689633,67.68799731,64.32190362,58.88256755,51.43032135,42.74431001,33.78961287,25.51390675,18.49317701,13.02183369,8.974302226,6.088382335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","EEU","Electricity generation","Coal","","Power","TWh",221.9631628,222.5547688,216.0040038,198.3047195,168.8720568,129.977494,89.25887775,55.07958719,31.52015402,17.18930907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","EURA","Electricity generation","Coal","","Power","TWh",159.283017,168.3937333,175.9342601,181.0979413,185.1033179,188.1347936,188.6298913,187.1543203,183.7755484,178.0155165,169.8073668,158.5396149,145.4512462,131.0558445,116.0752961,101.1614302,86.51914666,72.83111338,60.36918269,49.32558454,39.79413673,31.67067189,24.98172768,19.56028088,15.21252385,0,0,0,0,0,0
"RPS","GCC","Electricity generation","Coal","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","IND","Electricity generation","Coal","","Power","TWh",1124.7556,1157.620625,1029.959379,982.6111528,942.0670447,906.511006,875.5543173,846.8848277,822.3281816,799.9919058,780.032102,731.5666423,664.5078353,582.7407356,492.9405154,403.0572119,318.7673844,245.5725666,185.1635929,137.2397444,100.3460592,72.41009481,51.81379096,36.82967861,26.05020229,0,0,0,0,0,0
"RPS","IDN","Electricity generation","Coal","","Power","TWh",168.2747031,167.7612339,167.0904124,164.9808062,163.2656912,161.7302303,160.052898,158.1729083,156.3496344,154.3407676,152.2651273,146.8592946,138.8837549,128.6124479,116.5610914,103.4413061,89.60973906,76.18123372,63.66732002,52.40257647,42.5580875,34.05155219,26.98280825,21.20694545,16.57073616,0,0,0,0,0,0
"RPS","JPN","Electricity generation","Coal","","Power","TWh",298.674464,297.9480502,292.4163416,280.0787577,262.5759424,239.2779569,210.2541228,175.8653249,139.7406178,105.4479092,75.92225418,52.6263186,35.43034034,23.33054537,15.12198688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","MENA","Electricity generation","Coal","","Power","TWh",141.1048793,150.4281804,158.4095504,164.5774441,170.3474123,175.3710001,179.0459835,181.3982298,182.4111867,181.6540281,178.4179952,172.032077,162.960392,151.387649,137.7954393,122.9265511,107.2643642,91.80984467,77.2063051,63.89800128,52.14858334,41.9876996,33.45936205,26.43288663,20.73661039,0,0,0,0,0,0
"RPS","RUS","Electricity generation","Coal","","Power","TWh",153.5920183,159.8911301,164.3551446,166.2768916,167.2581213,167.3534817,166.1543555,163.155889,158.3619736,151.3067594,142.2008544,130.9545433,118.2876873,104.7724311,91.15456401,77.95805982,65.51803235,54.2307461,44.24910236,35.63529669,28.41269503,22.41359836,17.56177574,13.6866037,10.62041913,0,0,0,0,0,0
"RPS","SA","Electricity generation","Coal","","Power","TWh",18.01153227,19.54221282,20.89234958,21.99432482,23.01110099,23.92653477,24.64293783,25.11828056,25.34297069,25.23155507,24.7483932,23.5992365,22.15369608,20.46084475,18.59480963,16.63927989,14.66702053,12.75539518,10.95712331,9.310115907,7.836938914,6.534089616,5.408107347,4.44697299,3.635879783,0,0,0,0,0,0
"RPS","ZAF","Electricity generation","Coal","","Power","TWh",208.0766635,215.8702198,220.1707748,219.4715067,214.3039942,203.573077,185.8421199,161.6180377,133.4590644,104.5718391,78.15159514,56.07522585,39.03846501,26.58317682,17.81656693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","SEAO","Electricity generation","Coal","","Power","TWh",395.6405225,400.2718276,401.7544699,398.3430246,394.258969,389.6911985,385.0634478,380.1842185,376.2877621,367.1115765,351.8793498,328.8678666,300.3115055,267.3780226,231.9521531,196.2306626,161.9812889,130.9016665,103.8667433,81.14866621,62.5908609,47.73184497,36.09143933,27.10318983,20.25550003,0,0,0,0,0,0
"RPS","KOR","Electricity generation","Coal","","Power","TWh",225.207937,228.7249956,228.1642243,221.9568535,210.9700832,194.4945784,172.3465212,145.3452663,116.3683705,88.39251369,64.11430381,44.68973949,30.22747085,20.01962352,13.06304501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","SSA","Electricity generation","Coal","","Power","TWh",11.47822739,13.12915045,14.68874874,16.1053416,17.49461785,18.82610826,20.03872917,21.08497597,21.93222822,22.47997623,22.67166063,21.80988461,20.68634229,19.33450829,17.80709387,16.16841532,14.47628177,12.80119679,11.18851901,9.676748907,8.293340159,7.045673008,5.941661494,4.977441638,4.145160747,0,0,0,0,0,0
"RPS","GBR","Electricity generation","Coal","","Power","TWh",17.28096076,16.18641153,12.30996508,6.108824849,1.98369061,-0.047885964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","USA","Electricity generation","Coal","","Power","TWh",1137.542421,1123.164478,1053.495449,898.0668167,666.653201,418.8347571,284.3362357,182.0775754,112.6238098,68.17850809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","WEU","Electricity generation","Coal","","Power","TWh",370.4223918,366.6886057,351.326095,318.215884,267.183457,202.5653429,137.2304547,83.49700625,47.1277607,25.36417061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","WORLD","Electricity generation","Coal","","Power","TWh",9778.891906,10119.91249,10096.7771,9851.6512,9368.580672,8671.6298,7828.344004,6859.943938,5859.717067,4896.250689,3968.219152,3232.262132,2615.340995,2105.434285,1685.02631,1037.582917,858.8032579,697.083763,556.6678887,438.6367344,341.9807018,263.8452244,202.2406729,154.2439997,117.2270324,0,0,0,0,0,0
"RPS","AUS","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","BRA","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CAN","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CHN","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,67.20397665,314.767286,502.2610573,640.7781986,876.1665633,900.412945,921.5919614,939.5156943,953.9307172,971.4403484,975.257064,977.2047736,977.9516259,978.0934082,977.8879461,975.2124377,972.0809045,968.3534213,963.8589412,958.1332788
"RPS","CSA","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","EEU","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","EURA","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","GCC","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","IND","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","IDN","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","JPN","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","MENA","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","RUS","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","SA","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","ZAF","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","SEAO","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","KOR","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","SSA","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","GBR","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","USA","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","WEU","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","WORLD","Electricity generation","Coal CCS","","Power","TWh",0,0,0,0,0,0,0,0,0,0,0,67.20397665,314.767286,502.2610573,640.7781986,876.1665633,900.412945,921.5919614,939.5156943,953.9307172,971.4403484,975.257064,977.2047736,977.9516259,978.0934082,977.8879461,975.2124377,972.0809045,968.3534213,963.8589412,958.1332788
"RPS","AUS","Electricity generation","Oil","","Power","TWh",4.531276402,4.525209984,4.376266519,4.006012748,3.399554984,2.600938967,1.771262846,1.082775727,0.614041668,0.332458248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","BRA","Electricity generation","Oil","","Power","TWh",12.37161832,12.74910745,12.90800916,12.76239632,12.34425501,11.59044695,10.42960735,8.945017863,7.292252352,5.661802835,4.195684588,2.978745987,2.055635913,1.390253347,0.927371716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CAN","Electricity generation","Oil","","Power","TWh",5.089895985,4.77744878,3.640887186,1.813032154,0.592176657,-0.011861176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CHN","Electricity generation","Oil","","Power","TWh",11.04026854,11.6291702,12.02429803,12.12669192,11.96416199,11.44846727,10.39194247,8.98665191,7.378086559,5.747521957,4.267460148,3.019486371,2.073394373,1.392384113,0.919693352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","CSA","Electricity generation","Oil","","Power","TWh",100.2781966,104.4030454,106.7949426,106.5476302,104.0872095,98.85835477,90.46057866,79.01178267,65.66756815,51.91057489,39.19670735,28.41084488,20.00528611,13.78711232,9.353508381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","EEU","Electricity generation","Oil","","Power","TWh",3.502786665,3.497094504,3.384588901,3.104163888,2.641547138,2.031932084,1.394387013,0.860443947,0.492402487,0.268528464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","EURA","Electricity generation","Oil","","Power","TWh",2.255388101,2.373475949,2.472621776,2.542470069,2.596794121,2.637991185,2.643999995,2.623317112,2.575957319,2.49521972,2.380167183,2.222228609,2.038770693,1.83699227,1.627011923,1.417966257,1.212727324,1.02086399,0.846186771,0.691390131,0.5577891,0.443923578,0.350165541,0.274173845,0.213231915,0,0,0,0,0,0
"RPS","GCC","Electricity generation","Oil","","Power","TWh",179.5318315,184.2309518,187.1365767,187.5461915,186.6222662,184.9453376,182.1768781,178.0041356,172.5696625,165.7468948,156.9364674,146.0074743,133.5254997,119.8615539,105.599589,91.36200026,77.57608319,64.80940691,53.3604696,43.36973462,34.85721074,27.70489602,21.84164234,17.10150713,13.31694302,0,0,0,0,0,0
"RPS","IND","Electricity generation","Oil","","Power","TWh",7.664577653,8.23269465,8.740745515,9.165424031,9.564879635,9.931162541,10.18925903,10.36672507,10.45395971,10.40967981,10.21853009,9.771501622,9.181602103,8.464639445,7.649729899,6.779790413,5.879888468,5.008953332,4.198460175,3.468974946,2.830450179,2.278969195,1.818179671,1.439385494,1.132601536,0,0,0,0,0,0
"RPS","IDN","Electricity generation","Oil","","Power","TWh",15.80579965,17.62382116,19.37891051,21.00876097,22.63948427,24.22711509,25.40089321,26.36367261,27.05907968,27.35969653,27.19226067,26.2268603,24.80254891,22.96824803,20.81605709,18.47306083,16.00295108,13.60482208,11.37002538,9.35831168,7.600234077,6.081094863,4.818723556,3.787241366,2.959284146,0,0,0,0,0,0
"RPS","JPN","Electricity generation","Oil","","Power","TWh",46.14882706,45.84096345,44.86086743,42.92200616,40.20766017,36.61764089,32.15927272,26.89935812,21.37392874,16.12871141,11.61263544,8.04942186,5.419222998,3.568507296,2.312972958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","MENA","Electricity generation","Oil","","Power","TWh",132.6292272,140.7386939,147.7799147,153.370077,158.6318305,163.2299262,166.5945979,168.783262,169.7257749,169.0212714,166.0102818,160.0684592,151.6276459,140.8597056,128.2127382,114.3778763,99.80488409,85.42511738,71.837151,59.45434587,48.5220171,39.06775117,31.13249936,24.59466575,19.29452536,0,0,0,0,0,0
"RPS","RUS","Electricity generation","Oil","","Power","TWh",6.982039613,7.235731901,7.416339677,7.494985142,7.533510091,7.53379321,7.476950668,7.342019588,7.126293261,6.808808423,6.399042443,5.892958131,5.322949254,4.714762343,4.101957942,3.508114883,2.948313297,2.440385099,1.99121085,1.603589353,1.278572075,1.008612556,0.790280402,0.615897551,0.477919159,0,0,0,0,0,0
"RPS","SA","Electricity generation","Oil","","Power","TWh",52.34261337,56.52285363,60.25489351,63.36628993,66.2491027,68.85253964,70.89185606,72.25930375,72.90568369,72.58516752,71.19522602,67.88937622,63.7309011,58.8609715,53.49283342,47.86724065,42.19352073,36.69423044,31.52103106,26.78298348,22.54500455,18.79701778,15.55783529,12.79288092,10.45955917,0,0,0,0,0,0
"RPS","ZAF","Electricity generation","Oil","","Power","TWh",0.168188514,0.173707466,0.176660209,0.175911997,0.171641576,0.162958669,0.148701802,0.129318873,0.106787436,0.083673286,0.062533096,0.044868661,0.031236676,0.021270562,0.014255948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","SEAO","Electricity generation","Oil","","Power","TWh",13.34871703,13.94539424,14.42072784,14.73639636,14.99735254,15.194398,15.27381468,15.22462163,15.04456481,14.68910963,14.13912269,13.33025903,12.34574556,11.21390694,9.983279372,8.714149385,7.455271611,6.265817161,5.182910671,4.227376868,3.406476732,2.714539448,2.14451647,1.682067946,1.312457883,0,0,0,0,0,0
"RPS","KOR","Electricity generation","Oil","","Power","TWh",11.47435058,11.60281725,11.54121716,11.21526695,10.65188141,9.814330323,8.692527398,7.330682982,5.869194467,4.458194698,3.233690698,2.253986807,1.524562937,1.009716499,0.658852154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","SSA","Electricity generation","Oil","","Power","TWh",21.63752475,24.62603915,27.47355863,30.09276878,32.66783025,35.14008592,37.39401113,39.34639864,40.92744501,41.94959043,42.30729019,40.6991412,38.60251352,36.07987372,33.2295856,30.17166894,27.01400059,23.88814635,20.87874939,18.05765492,15.4760939,13.1478385,11.08765701,9.288338917,7.735230403,0,0,0,0,0,0
"RPS","GBR","Electricity generation","Oil","","Power","TWh",1.063917088,0.992673631,0.753333907,0.374210979,0.121946168,-0.002479286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"RPS","USA","Electricity generation","Oil","","Power","TWh",40.19669458,37.61175287,28.55644495,14.1475085,4.585641734,-0.09367187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
